Timestamp,PM2.5,PM10,NO2,SO2,CO,Ozone,Temperature,Relative_humidity
2021-02-23 21:00:00,40.05,68.02,8.24,2.31,1.16,6.76,24.6,99
2021-02-23 22:00:00,40.05,68.02,2.6,3.84,1.17,3.51,24.7,96
2021-02-23 23:00:00,40.05,68.02,2.53,11.06,1.18,1.42,24.7,95
2021-02-24 00:00:00,40.05,68.02,2.4,5.71,1.18,1.24,25.6,91
2021-02-24 01:00:00,40.05,68.02,2.56,4.75,1.12,2.55,24.9,95
2021-02-24 02:00:00,40.05,68.02,2.66,6.49,1.11,1.73,25.7,91
2021-02-24 03:00:00,40.05,68.02,2.61,12.09,1.06,2.79,27.0,81
2021-02-24 04:00:00,40.05,68.02,7.77,10.24,1.03,2.48,28.1,74
2021-02-24 05:00:00,40.05,68.02,7.3,6.56,1.03,1.9,29.1,69
2021-02-24 06:00:00,40.05,68.02,5.14,9.1,1.15,0.77,29.9,66
2021-02-24 07:00:00,40.05,68.02,7.41,9.4,1.27,0.68,29.9,66
2021-02-24 08:00:00,40.05,68.02,6.36,10.51,1.21,0.84,30.2,63
2021-02-24 09:00:00,40.05,68.02,3.86,14.64,1.14,2.42,30.1,64
2021-02-24 10:00:00,56.77,85.0,4.64,14.6,1.06,11.01,29.9,66
2021-02-24 11:00:00,49.11,85.0,6.91,12.9,1.07,26.24,29.6,68
2021-02-24 12:00:00,53.03,85.0,2.83,10.24,1.13,21.97,29.0,71
2021-02-24 13:00:00,53.72,85.0,2.43,5.96,1.13,20.98,28.5,77
2021-02-24 14:00:00,43.86,84.72,2.44,8.32,1.16,25.54,28.2,79
2021-02-24 15:00:00,39.17,72.86,2.47,9.11,1.12,23.72,28.0,79
2021-02-24 16:00:00,44.83,66.97,2.41,5.44,1.14,16.24,27.7,84
2021-02-24 17:00:00,38.97,66.45,2.61,2.93,1.17,13.6,27.0,90
2021-02-24 18:00:00,37.91,81.81,10.13,1.45,1.23,5.72,27.3,87
2021-02-24 19:00:00,34.97,73.79,9.19,3.69,1.22,3.92,25.7,95
2021-02-24 20:00:00,33.63,64.63,5.31,8.86,1.14,4.22,25.6,96
2021-02-24 21:00:00,21.2,49.04,4.67,3.03,1.08,3.87,25.4,92
2021-02-24 22:00:00,28.45,51.23,6.05,4.46,1.1,2.01,25.1,94
2021-02-24 23:00:00,44.49,61.28,5.34,4.9,1.12,1.68,24.9,94
2021-02-25 00:00:00,64.06,72.47,5.56,3.52,1.05,2.33,25.7,94
2021-02-25 01:00:00,32.22,50.86,4.74,5.2,1.06,4.38,25.3,98
2021-02-25 02:00:00,39.94,45.07,3.29,6.08,1.02,3.23,25.8,94
2021-02-25 03:00:00,38.06,47.81,2.43,7.32,1.02,3.0,26.7,87
2021-02-25 04:00:00,40.68,41.2,2.75,13.23,1.05,1.59,27.2,84
2021-02-25 05:00:00,46.08,52.86,2.6,7.04,1.06,1.45,27.7,81
2021-02-25 06:00:00,40.05,68.02,2.52,7.31,1.14,0.51,28.3,76
2021-02-25 07:00:00,40.05,68.02,7.25,8.05,1.18,0.57,28.8,73
2021-02-25 08:00:00,40.05,68.02,5.37,8.63,1.22,1.09,29.2,71
2021-02-25 09:00:00,124.26,131.76,5.2,18.04,1.18,1.77,29.2,72
2021-02-25 10:00:00,97.69,121.3,5.61,17.17,1.13,8.93,28.6,74
2021-02-25 11:00:00,53.03,92.12,5.14,13.04,1.15,16.01,28.4,75
2021-02-25 12:00:00,54.03,96.79,2.65,16.45,1.14,18.32,28.7,78
2021-02-25 13:00:00,54.97,85.0,2.45,7.79,1.2,22.38,28.0,82
2021-02-25 14:00:00,53.83,85.0,2.3,15.27,1.32,24.54,27.8,84
2021-02-25 15:00:00,40.05,68.02,3.38,28.16,1.18,25.45,27.8,86
2021-02-25 16:00:00,40.42,85.0,2.44,1.24,1.11,6.68,27.5,89
2021-02-25 17:00:00,45.26,82.86,2.52,0.99,1.24,9.05,27.3,90
2021-02-25 18:00:00,46.42,58.12,2.57,0.98,1.27,4.81,26.9,93
2021-02-25 19:00:00,44.22,84.53,2.63,0.98,1.24,1.56,26.5,95
2021-02-25 20:00:00,34.61,84.53,2.55,0.99,1.13,2.0,26.2,97
2021-02-25 21:00:00,34.89,84.53,2.61,0.99,1.09,1.6,25.4,97
2021-02-25 22:00:00,45.08,84.53,2.62,0.99,1.06,1.21,25.3,96
2021-02-25 23:00:00,64.29,84.53,2.77,0.99,1.01,1.52,25.0,97
2021-02-26 00:00:00,31.01,84.53,2.66,1.0,0.98,1.94,25.5,94
2021-02-26 01:00:00,49.61,84.53,3.12,1.0,0.97,1.83,25.2,96
2021-02-26 02:00:00,55.29,84.53,8.91,1.0,0.96,1.77,25.6,96
2021-02-26 03:00:00,52.63,84.53,2.49,1.0,0.95,1.56,26.8,86
2021-02-26 04:00:00,61.12,84.53,4.77,1.0,0.97,1.06,27.9,80
2021-02-26 05:00:00,40.05,68.02,5.56,1.0,1.03,0.97,28.9,74
2021-02-26 06:00:00,40.05,68.02,2.76,1.0,1.09,0.61,29.7,71
2021-02-26 07:00:00,40.05,68.02,2.79,1.0,1.08,0.64,29.9,71
2021-02-26 08:00:00,40.05,68.02,3.64,1.0,1.1,0.77,29.7,72
2021-02-26 09:00:00,51.81,84.53,8.27,1.01,1.07,1.44,29.8,72
2021-02-26 10:00:00,40.05,68.02,4.39,1.01,1.05,1.5,29.6,74
2021-02-26 11:00:00,80.56,84.53,5.5,1.01,1.06,1.68,29.5,73
2021-02-26 12:00:00,61.41,84.53,6.3,1.01,1.1,1.29,29.0,77
2021-02-26 13:00:00,31.32,84.53,4.86,1.01,1.11,2.22,28.4,81
2021-02-26 14:00:00,54.08,84.53,2.94,1.01,1.09,1.42,28.1,82
2021-02-26 15:00:00,54.19,84.53,4.7,1.0,1.09,1.0,27.9,86
2021-02-26 16:00:00,47.96,84.53,6.46,1.0,1.09,0.66,27.5,90
2021-02-26 17:00:00,65.94,80.28,4.09,3.19,1.17,0.66,27.0,94
2021-02-26 18:00:00,77.65,85.31,3.14,8.07,1.27,0.59,25.9,96
2021-02-26 19:00:00,40.05,68.02,5.98,6.23,1.24,0.55,26.1,98
2021-02-26 20:00:00,40.05,68.02,5.69,6.28,1.17,1.08,25.4,98
2021-02-26 21:00:00,40.05,68.02,3.42,6.77,1.11,1.54,25.2,99
2021-02-26 22:00:00,40.05,68.02,5.38,6.77,1.06,1.84,24.9,98
2021-02-26 23:00:00,40.05,68.02,6.14,7.9,1.04,1.98,24.7,96
2021-02-27 00:00:00,40.05,68.02,5.38,9.49,1.05,1.4,25.7,98
2021-02-27 01:00:00,40.05,68.02,3.79,9.1,1.04,1.9,25.4,98
2021-02-27 02:00:00,40.05,68.02,6.46,8.6,1.04,1.09,26.1,94
2021-02-27 03:00:00,40.05,68.02,7.38,7.51,1.04,0.67,27.0,88
2021-02-27 04:00:00,40.05,68.02,4.18,8.89,1.05,0.68,28.1,82
2021-02-27 05:00:00,49.22,64.38,4.31,7.87,1.08,0.51,29.2,76
2021-02-27 06:00:00,40.05,68.02,6.43,8.48,1.13,0.47,30.1,71
2021-02-27 07:00:00,48.5,63.46,3.36,9.13,1.16,0.52,30.2,71
2021-02-27 08:00:00,40.05,68.02,5.49,10.24,1.12,0.76,30.4,69
2021-02-27 09:00:00,40.05,68.02,2.85,13.18,1.09,1.05,30.5,70
2021-02-27 10:00:00,40.05,68.02,2.57,18.2,1.09,1.68,30.1,73
2021-02-27 11:00:00,40.05,68.02,2.56,17.6,1.15,1.18,29.8,74
2021-02-27 12:00:00,81.26,129.13,2.52,16.47,1.14,1.2,29.2,76
2021-02-27 13:00:00,40.05,68.02,2.6,15.74,1.16,1.25,28.6,81
2021-02-27 14:00:00,40.05,68.02,2.52,15.57,1.16,1.53,28.3,83
2021-02-27 15:00:00,40.05,68.02,2.56,7.56,1.15,1.36,28.1,85
2021-02-27 16:00:00,40.05,68.02,2.54,8.26,1.16,0.68,27.6,90
2021-02-27 17:00:00,40.05,68.02,2.5,6.57,1.24,0.3,27.0,95
2021-02-27 18:00:00,40.05,68.02,2.57,6.32,1.3,0.44,26.7,97
2021-02-27 19:00:00,40.05,68.02,4.06,5.38,1.24,0.68,26.5,95
2021-02-27 20:00:00,40.05,68.02,5.24,6.47,1.19,0.92,26.3,95
2021-02-27 21:00:00,40.05,68.02,3.81,6.05,1.13,1.83,25.9,97
2021-02-27 22:00:00,40.05,68.02,6.11,7.44,1.09,2.15,25.7,98
2021-02-27 23:00:00,40.05,68.02,6.33,7.41,1.14,0.9,25.3,99
2021-02-28 00:00:00,40.05,68.02,4.99,7.48,1.14,0.62,25.6,96
2021-02-28 01:00:00,40.05,68.02,4.04,8.86,1.13,0.63,25.3,96
2021-02-28 02:00:00,40.05,68.02,3.31,8.44,1.1,0.55,25.8,93
2021-02-28 03:00:00,40.05,68.02,4.66,9.83,1.1,0.48,27.5,84
2021-02-28 04:00:00,40.05,68.02,3.6,9.49,1.06,0.64,29.1,76
2021-02-28 05:00:00,48.5,81.0,4.03,8.85,1.06,0.56,30.2,68
2021-02-28 06:00:00,40.05,68.02,4.71,9.55,1.05,0.55,30.7,66
2021-02-28 07:00:00,48.5,78.28,3.57,10.01,1.16,0.67,30.3,68
2021-02-28 08:00:00,64.76,121.66,3.68,11.18,1.17,0.64,30.7,58
2021-02-28 09:00:00,40.05,68.02,3.7,12.78,1.12,1.0,30.5,65
2021-02-28 10:00:00,40.05,68.02,3.36,15.53,1.06,1.44,30.3,65
2021-02-28 11:00:00,42.54,47.84,2.93,16.26,1.08,1.27,30.2,63
2021-02-28 12:00:00,39.76,106.95,2.43,14.4,1.1,1.54,29.2,72
2021-02-28 13:00:00,40.05,68.02,2.62,15.25,1.1,1.74,28.6,79
2021-02-28 14:00:00,40.05,68.02,2.52,14.05,1.1,1.33,28.2,81
2021-02-28 15:00:00,40.05,68.02,2.3,11.49,1.08,1.48,27.9,84
2021-02-28 16:00:00,42.66,53.06,2.57,7.16,1.04,1.73,27.4,89
2021-02-28 17:00:00,40.05,68.02,2.49,5.31,1.06,2.14,26.8,93
2021-02-28 18:00:00,43.51,67.49,2.62,5.11,1.07,0.98,26.7,92
2021-02-28 19:00:00,40.05,68.02,2.62,7.22,1.1,0.93,26.6,91
2021-02-28 20:00:00,70.83,83.8,2.7,7.22,1.06,1.28,25.9,93
2021-02-28 21:00:00,65.57,74.81,2.64,7.68,1.09,1.17,25.6,93
2021-02-28 22:00:00,85.0,68.02,2.53,7.18,1.08,1.31,25.4,94
2021-02-28 23:00:00,40.05,68.02,2.96,8.02,1.04,1.77,25.4,94
2021-03-01 00:00:00,40.05,68.02,2.76,8.57,1.03,1.36,25.3,92
2021-03-01 01:00:00,40.05,68.02,2.68,8.51,1.02,1.55,25.1,87
2021-03-01 02:00:00,40.05,68.02,2.64,8.9,1.02,1.28,25.6,84
2021-03-01 03:00:00,40.05,68.02,2.58,9.94,1.0,1.48,27.0,76
2021-03-01 04:00:00,40.05,68.02,2.5,9.51,1.0,1.39,28.2,72
2021-03-01 05:00:00,40.05,68.02,2.54,9.51,1.03,0.92,29.1,69
2021-03-01 06:00:00,56.72,74.91,5.37,9.34,1.12,0.64,29.4,70
2021-03-01 07:00:00,40.05,68.02,4.74,10.37,1.15,0.56,29.7,67
2021-03-01 08:00:00,124.7,167.69,3.79,12.52,1.14,0.51,29.9,65
2021-03-01 09:00:00,44.69,122.07,4.45,15.38,1.07,0.54,29.9,65
2021-03-01 10:00:00,2.95,83.11,5.8,16.53,1.08,0.7,29.7,67
2021-03-01 11:00:00,26.91,87.31,3.81,18.43,1.17,0.64,29.4,68
2021-03-01 12:00:00,57.32,97.67,3.78,15.51,1.11,1.02,28.8,73
2021-03-01 13:00:00,33.77,83.67,5.06,16.02,1.1,0.71,28.4,76
2021-03-01 14:00:00,26.06,69.94,5.61,15.24,1.11,0.72,28.0,79
2021-03-01 15:00:00,27.94,67.76,4.1,12.19,1.1,0.64,27.7,79
2021-03-01 16:00:00,26.11,58.61,3.31,6.53,1.11,0.53,27.4,83
2021-03-01 17:00:00,30.2,85.0,4.68,4.27,1.18,0.42,26.0,89
2021-03-01 18:00:00,36.97,85.0,4.86,4.38,1.23,0.41,25.5,93
2021-03-01 19:00:00,36.0,85.0,4.55,4.08,1.18,0.69,25.3,94
2021-03-01 20:00:00,36.06,85.0,4.84,3.86,1.11,0.81,25.1,94
2021-03-01 21:00:00,38.26,85.0,3.92,4.08,1.09,1.16,24.6,97
2021-03-01 22:00:00,47.17,85.0,4.82,5.56,1.06,1.4,24.8,98
2021-03-01 23:00:00,53.18,85.0,5.33,6.42,1.02,1.31,24.6,96
2021-03-02 00:00:00,61.26,85.0,3.66,7.42,1.02,1.02,24.9,94
2021-03-02 01:00:00,69.94,85.0,3.68,7.9,1.02,1.25,24.6,94
2021-03-02 02:00:00,67.89,85.0,4.67,8.38,1.01,1.33,25.2,90
2021-03-02 03:00:00,64.34,85.0,3.01,7.66,1.01,1.27,26.7,83
2021-03-02 04:00:00,76.14,85.0,4.98,8.9,1.0,1.02,28.0,78
2021-03-02 05:00:00,81.0,85.0,3.11,8.74,1.04,0.9,29.3,70
2021-03-02 06:00:00,40.05,68.02,4.52,9.36,1.06,1.09,30.3,66
2021-03-02 07:00:00,57.68,85.0,4.89,10.34,1.06,1.19,30.7,65
2021-03-02 08:00:00,81.6,85.0,4.11,11.54,1.05,1.9,31.0,56
2021-03-02 09:00:00,40.05,68.02,2.61,17.16,1.07,2.04,30.6,58
2021-03-02 10:00:00,40.05,85.0,2.26,41.53,1.11,0.69,30.8,56
2021-03-02 11:00:00,40.05,68.02,11.86,11.45,1.14,4.55,30.0,69
2021-03-02 12:00:00,40.05,68.02,11.86,11.45,1.14,4.55,29.0,74
2021-03-02 13:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.3,80
2021-03-02 14:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.1,82
2021-03-02 15:00:00,40.05,68.02,11.86,11.45,1.14,4.55,27.9,83
2021-03-02 16:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.1,83
2021-03-02 17:00:00,44.41,85.0,7.12,1.11,1.24,0.77,26.8,92
2021-03-02 18:00:00,48.37,84.74,9.0,0.93,1.29,0.74,25.4,96
2021-03-02 19:00:00,44.2,74.04,6.7,0.94,1.27,1.16,25.1,98
2021-03-02 20:00:00,51.03,75.6,12.62,0.96,1.18,1.23,25.3,96
2021-03-02 21:00:00,52.06,58.98,6.66,0.97,1.15,1.95,24.9,95
2021-03-02 22:00:00,54.45,58.14,4.1,0.98,1.14,1.81,24.4,94
2021-03-02 23:00:00,40.05,68.02,4.87,0.99,1.14,1.18,24.4,90
2021-03-03 00:00:00,40.05,68.02,5.28,0.99,1.12,1.16,24.4,90
2021-03-03 01:00:00,40.05,68.02,4.67,0.99,1.11,0.88,24.3,88
2021-03-03 02:00:00,40.05,68.02,6.98,0.99,1.09,0.85,24.8,80
2021-03-03 03:00:00,40.05,68.02,2.72,0.99,1.14,0.94,26.4,73
2021-03-03 04:00:00,40.05,68.02,2.7,1.0,1.17,0.79,27.7,74
2021-03-03 05:00:00,40.05,68.02,2.82,1.0,1.19,0.57,29.1,68
2021-03-03 06:00:00,40.05,68.02,2.76,1.0,1.22,0.65,30.3,61
2021-03-03 07:00:00,40.05,68.02,2.8,1.0,1.3,0.47,31.3,54
2021-03-03 08:00:00,40.05,68.02,2.84,1.0,1.23,0.64,31.6,43
2021-03-03 09:00:00,40.05,68.02,2.69,1.01,1.23,0.78,31.7,48
2021-03-03 10:00:00,40.05,68.02,2.68,1.02,1.18,1.93,30.5,61
2021-03-03 11:00:00,68.74,124.28,2.7,1.02,1.23,2.26,30.4,54
2021-03-03 12:00:00,98.7,135.37,2.83,1.02,1.2,1.49,29.4,62
2021-03-03 13:00:00,44.22,108.76,2.83,1.01,1.17,1.64,29.1,61
2021-03-03 14:00:00,51.91,99.07,2.81,1.01,1.19,1.64,28.2,65
2021-03-03 15:00:00,49.12,102.26,2.8,1.01,1.2,1.32,27.9,75
2021-03-03 16:00:00,53.86,112.58,2.66,1.0,1.22,2.34,27.8,79
2021-03-03 17:00:00,48.28,95.79,2.89,10.05,1.18,0.61,27.2,84
2021-03-03 18:00:00,59.84,128.65,2.69,9.58,1.09,0.57,26.4,91
2021-03-03 19:00:00,52.95,113.84,2.65,6.1,1.08,0.61,25.8,92
2021-03-03 20:00:00,50.9,106.32,2.57,32.14,1.08,0.56,25.2,93
2021-03-03 21:00:00,47.74,77.95,2.77,23.37,1.01,1.36,24.6,93
2021-03-03 22:00:00,40.05,68.02,2.92,2.62,0.92,1.9,24.2,92
2021-03-03 23:00:00,40.05,68.02,2.76,5.85,0.89,1.71,23.8,90
2021-03-04 00:00:00,40.05,68.02,2.84,9.43,0.86,2.45,24.0,73
2021-03-04 01:00:00,40.05,68.02,2.78,10.59,0.86,2.19,23.6,70
2021-03-04 02:00:00,40.05,68.02,2.61,11.28,0.85,1.86,24.2,68
2021-03-04 03:00:00,40.05,68.02,2.78,12.04,0.85,1.98,26.3,61
2021-03-04 04:00:00,40.05,68.02,3.28,13.52,0.9,1.38,28.4,53
2021-03-04 05:00:00,40.05,68.02,7.92,13.28,0.94,1.09,29.7,50
2021-03-04 06:00:00,40.05,68.02,6.9,14.39,0.95,0.89,30.6,47
2021-03-04 07:00:00,40.05,68.02,2.93,15.56,0.97,0.66,31.0,44
2021-03-04 08:00:00,40.05,68.02,2.68,16.99,0.92,0.52,30.7,43
2021-03-04 09:00:00,40.05,68.02,2.74,18.81,0.87,0.88,30.8,51
2021-03-04 10:00:00,40.05,68.02,2.57,22.86,0.86,1.12,30.5,57
2021-03-04 11:00:00,40.05,68.02,2.98,26.52,0.86,1.58,30.2,61
2021-03-04 12:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.9,66
2021-03-04 13:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.2,72
2021-03-04 14:00:00,40.05,68.02,2.76,22.91,0.98,1.22,27.8,76
2021-03-04 15:00:00,40.05,68.02,2.76,22.3,0.98,1.58,27.3,79
2021-03-04 16:00:00,40.05,68.02,11.86,11.45,1.14,4.55,27.0,79
2021-03-04 17:00:00,40.05,68.02,11.86,11.45,1.14,4.55,26.7,80
2021-03-04 18:00:00,40.05,68.02,11.86,11.45,1.14,4.55,25.9,89
2021-03-04 19:00:00,45.46,46.16,2.47,9.96,0.98,1.05,25.2,89
2021-03-04 20:00:00,40.05,68.02,2.58,11.42,1.0,1.11,24.6,84
2021-03-04 21:00:00,40.05,68.02,8.4,11.45,0.98,1.02,24.2,81
2021-03-04 22:00:00,40.05,68.02,6.55,12.41,1.02,0.94,23.7,80
2021-03-04 23:00:00,40.05,68.02,5.08,13.45,0.98,0.98,23.2,80
2021-03-05 00:00:00,40.05,68.02,6.16,14.28,0.95,0.68,23.1,78
2021-03-05 01:00:00,40.05,68.02,3.18,14.62,0.9,1.82,23.4,73
2021-03-05 02:00:00,40.05,68.02,6.0,15.15,0.92,1.16,24.3,69
2021-03-05 03:00:00,40.05,68.02,3.8,14.93,0.98,1.12,26.7,62
2021-03-05 04:00:00,40.05,68.02,4.82,16.36,1.04,0.88,28.7,61
2021-03-05 05:00:00,40.05,68.02,7.28,16.53,0.98,0.64,30.3,52
2021-03-05 06:00:00,40.05,68.02,2.46,17.1,1.0,0.53,31.4,49
2021-03-05 07:00:00,40.05,68.02,2.73,17.52,0.96,0.72,31.1,55
2021-03-05 08:00:00,47.28,58.63,2.63,20.78,0.92,0.82,31.2,48
2021-03-05 09:00:00,40.05,68.02,2.88,24.68,0.91,1.34,31.4,52
2021-03-05 10:00:00,40.05,68.02,2.78,26.46,0.9,1.9,30.7,58
2021-03-05 11:00:00,41.16,43.12,2.75,26.28,0.9,4.15,30.3,61
2021-03-05 12:00:00,47.62,50.6,2.6,26.75,0.95,3.52,29.3,66
2021-03-05 13:00:00,43.9,75.37,2.6,39.6,1.0,1.19,28.7,72
2021-03-05 14:00:00,39.98,49.07,2.42,49.31,1.05,1.21,28.0,78
2021-03-05 15:00:00,38.88,52.11,2.73,3.85,1.03,1.36,27.4,83
2021-03-05 16:00:00,34.09,56.11,2.7,3.2,0.97,1.31,27.1,86
2021-03-05 17:00:00,38.02,60.26,2.53,4.02,1.04,0.78,26.7,87
2021-03-05 18:00:00,39.0,69.31,2.67,6.13,1.07,0.8,26.5,86
2021-03-05 19:00:00,39.07,80.0,2.77,2.71,1.0,1.49,26.4,86
2021-03-05 20:00:00,42.3,79.18,2.46,3.86,0.93,2.08,26.0,86
2021-03-05 21:00:00,40.05,68.02,2.62,7.1,1.02,0.67,25.4,86
2021-03-05 22:00:00,40.05,68.02,4.05,8.82,1.01,0.82,24.9,86
2021-03-05 23:00:00,40.05,68.02,7.62,9.68,0.96,0.92,24.4,86
2021-03-06 00:00:00,40.05,68.02,6.42,11.62,0.95,0.78,24.8,86
2021-03-06 01:00:00,40.05,68.02,6.85,12.86,0.94,1.21,24.8,85
2021-03-06 02:00:00,40.05,68.02,5.46,13.12,0.95,1.25,25.4,82
2021-03-06 03:00:00,40.05,68.02,2.67,14.04,0.95,1.23,27.4,71
2021-03-06 04:00:00,40.05,68.02,2.74,13.48,0.96,1.32,28.8,67
2021-03-06 05:00:00,40.05,68.02,2.56,14.56,0.96,1.49,30.1,58
2021-03-06 06:00:00,40.05,68.02,2.67,15.2,1.02,1.02,31.0,52
2021-03-06 07:00:00,40.05,68.02,2.46,16.33,1.07,0.93,31.0,53
2021-03-06 08:00:00,40.05,68.02,2.62,19.58,1.07,1.53,31.0,55
2021-03-06 09:00:00,40.05,68.02,2.62,23.26,1.0,1.46,30.8,58
2021-03-06 10:00:00,78.27,80.65,2.76,25.92,0.96,1.97,30.7,62
2021-03-06 11:00:00,42.42,86.43,2.45,24.27,0.95,3.37,30.0,66
2021-03-06 12:00:00,56.74,62.0,2.6,26.11,0.98,1.84,29.0,71
2021-03-06 13:00:00,52.81,59.84,2.57,26.83,1.0,1.5,28.7,74
2021-03-06 14:00:00,44.82,53.0,2.54,20.33,1.02,1.17,28.7,74
2021-03-06 15:00:00,38.14,64.95,2.88,14.39,1.11,2.01,28.5,75
2021-03-06 16:00:00,44.04,63.28,3.0,20.38,1.11,3.04,28.0,79
2021-03-06 17:00:00,46.0,74.74,5.7,5.41,1.14,7.77,27.6,84
2021-03-06 18:00:00,46.3,64.42,3.73,2.79,1.23,4.04,27.4,85
2021-03-06 19:00:00,59.18,81.95,4.19,5.16,1.23,1.66,27.0,87
2021-03-06 20:00:00,67.04,79.26,3.91,7.23,1.14,2.51,26.7,90
2021-03-06 21:00:00,40.05,68.02,3.21,8.18,1.1,3.06,26.1,95
2021-03-06 22:00:00,40.05,68.02,4.37,9.12,1.04,3.32,25.8,96
2021-03-06 23:00:00,40.05,68.02,3.66,10.07,1.05,2.24,25.6,96
2021-03-07 00:00:00,40.05,68.02,4.44,11.0,1.04,2.26,25.3,93
2021-03-07 01:00:00,40.05,68.02,5.28,10.61,1.02,2.48,25.4,92
2021-03-07 02:00:00,40.05,68.02,5.76,11.09,1.07,2.33,26.2,87
2021-03-07 03:00:00,40.05,68.02,3.87,11.02,1.1,2.0,27.8,77
2021-03-07 04:00:00,40.05,68.02,2.79,8.7,1.09,2.09,29.5,64
2021-03-07 05:00:00,40.05,68.02,4.82,10.58,1.12,1.59,30.9,55
2021-03-07 06:00:00,40.05,68.02,6.66,12.82,1.14,1.28,31.2,56
2021-03-07 07:00:00,40.05,68.02,3.38,13.19,1.18,1.34,31.0,58
2021-03-07 08:00:00,40.05,68.02,5.66,16.01,1.12,1.91,31.2,58
2021-03-07 09:00:00,40.05,68.02,5.38,19.02,1.07,3.13,31.0,62
2021-03-07 10:00:00,40.05,68.02,5.94,21.49,1.06,4.31,31.0,63
2021-03-07 11:00:00,40.05,68.02,4.94,22.28,1.08,4.26,30.2,70
2021-03-07 12:00:00,40.05,68.02,4.07,21.95,1.08,3.98,29.2,75
2021-03-07 13:00:00,40.05,68.02,3.8,20.6,1.08,3.48,28.9,74
2021-03-07 14:00:00,40.05,68.02,3.54,20.33,1.07,2.42,28.7,75
2021-03-07 15:00:00,40.05,68.02,2.98,17.4,1.07,2.26,28.4,82
2021-03-07 16:00:00,40.05,68.02,5.54,13.36,1.07,3.24,27.6,85
2021-03-07 17:00:00,48.21,51.48,3.72,11.76,1.1,1.74,27.1,90
2021-03-07 18:00:00,40.05,68.02,4.2,10.5,1.08,1.58,26.7,94
2021-03-07 19:00:00,40.05,68.02,3.53,9.78,1.12,1.78,26.4,95
2021-03-07 20:00:00,40.05,68.02,4.58,9.51,1.1,2.54,26.3,95
2021-03-07 21:00:00,40.05,68.02,4.43,9.35,1.08,3.35,26.1,96
2021-03-07 22:00:00,40.05,68.02,2.96,10.26,1.05,3.91,25.8,96
2021-03-07 23:00:00,40.05,68.02,4.16,10.48,1.06,2.82,25.7,95
2021-03-08 00:00:00,40.05,68.02,3.36,12.46,1.06,2.48,25.7,96
2021-03-08 01:00:00,40.05,68.02,3.4,12.76,1.03,2.56,25.6,93
2021-03-08 02:00:00,40.05,68.02,3.24,12.59,1.04,2.53,26.0,87
2021-03-08 03:00:00,40.05,68.02,5.92,13.19,1.03,2.3,27.5,78
2021-03-08 04:00:00,135.0,68.02,4.29,13.08,1.02,1.73,29.0,70
2021-03-08 05:00:00,40.05,68.02,4.2,13.02,1.05,1.45,29.9,65
2021-03-08 06:00:00,40.05,68.02,3.4,14.33,1.1,1.07,30.4,65
2021-03-08 07:00:00,40.05,68.02,4.62,14.92,1.1,0.97,30.3,66
2021-03-08 08:00:00,40.05,68.02,3.86,17.64,1.09,1.16,30.8,62
2021-03-08 09:00:00,40.05,68.02,4.02,20.26,1.09,1.15,30.5,65
2021-03-08 10:00:00,70.93,96.65,3.81,21.42,1.06,1.26,30.4,67
2021-03-08 11:00:00,26.6,82.37,4.56,20.65,1.09,1.58,29.8,71
2021-03-08 12:00:00,52.09,98.16,4.56,23.31,1.13,2.51,29.4,74
2021-03-08 13:00:00,55.64,104.74,7.78,24.04,1.13,2.9,28.7,78
2021-03-08 14:00:00,40.14,94.18,3.32,19.4,1.16,2.23,28.5,79
2021-03-08 15:00:00,45.88,101.67,2.99,15.31,1.12,2.58,28.3,81
2021-03-08 16:00:00,41.02,87.93,2.9,12.77,1.12,1.45,28.2,81
2021-03-08 17:00:00,42.91,85.67,3.36,12.91,1.21,1.21,27.5,89
2021-03-08 18:00:00,81.36,113.65,3.18,11.57,1.27,0.9,27.1,90
2021-03-08 19:00:00,53.86,98.63,3.18,8.22,1.26,1.08,26.8,95
2021-03-08 20:00:00,48.02,82.49,2.88,14.05,1.15,1.01,26.3,97
2021-03-08 21:00:00,48.98,60.6,3.1,8.53,1.12,2.92,25.8,92
2021-03-08 22:00:00,40.05,68.02,5.69,8.69,1.08,3.22,25.5,92
2021-03-08 23:00:00,40.05,68.02,5.89,10.05,1.08,2.54,25.3,93
2021-03-09 00:00:00,40.05,68.02,3.87,10.76,1.06,2.46,25.3,95
2021-03-09 01:00:00,40.05,68.02,2.87,12.56,1.03,3.4,25.4,95
2021-03-09 02:00:00,71.9,85.0,3.1,12.94,1.02,3.24,26.1,92
2021-03-09 03:00:00,68.18,85.0,5.78,11.92,1.02,2.87,27.1,83
2021-03-09 04:00:00,76.35,85.0,4.01,13.2,1.06,1.76,28.1,77
2021-03-09 05:00:00,40.05,68.02,3.2,13.41,1.09,1.4,29.3,70
2021-03-09 06:00:00,71.35,85.0,3.0,30.86,1.15,1.0,29.9,67
2021-03-09 07:00:00,40.05,68.02,3.39,21.26,1.26,1.29,30.1,65
2021-03-09 08:00:00,40.05,68.02,3.18,8.44,1.22,1.09,30.4,65
